name,howbig,latitude,longitude,postalCode,city,department,region
Loos lez Lille,c,50.6128165, 3.0170581,59120,Loos,Nord,Nord-Pas-de-Calais
Lyon Jean Macé,b,45.74495, 4.84139,69007,Lyon,Rhône,Rhône-Alpes
Watten - Éperlecques,c,50.8254043, 2.2079599,62910,Éperlecques,Pas-de-Calais,Nord-Pas-de-Calais
Bourbourg,c,50.952267, 2.1942305,59630,Bourbourg,Nord,Nord-Pas-de-Calais
Arnèke,c,50.831522, 2.4083063,59285,Arnèke,Nord,Nord-Pas-de-Calais
Esquelbecq,c,50.8894369, 2.4121536,59470,Esquelbecq,Nord,Nord-Pas-de-Calais
Calais - Fréthun,a,50.902585, 1.811286,62185,Fréthun,Pas-de-Calais,Nord-Pas-de-Calais
Mérignac Arlac,c,44.8265601, -0.6261402,33000,Mérignac,Gironde,Aquitaine
Vaucelles,b,49.02193, 2.22885,95150,Taverny,Val-d'Oise,Île-de-France
Gros Noyer Saint-Prix,b,48.99682, 2.2588,95120,Ermont,Val-d'Oise,Île-de-France
Ermont Halte,b,48.9898, 2.26323,95120,Ermont,Val-d'Oise,Île-de-France
Luzarches,b,49.11719, 2.42074,95270,Luzarches,Val-d'Oise,Île-de-France
Bouffémont - Moisselles,b,49.04514, 2.32272,95570,Bouffémont,Val-d'Oise,Île-de-France
Persan - Beaumont,b,49.14795, 2.27914,95340,Persan,Val-d'Oise,Île-de-France
Écouen - Ézanville,b,49.02273, 2.36325,95440,Ézanville,Val-d'Oise,Île-de-France
Groslay,b,48.98462, 2.35358,95410,Groslay,Val-d'Oise,Île-de-France
Deuil - Montmagny,b,48.97589, 2.33785,95170,Deuil-la-Barre,Val-d'Oise,Île-de-France
Pont Petit,b,49.06004, 2.13046,95310,Saint-Ouen-l'Aumône,Val-d'Oise,Île-de-France
Saint-Ouen-l'Aumône,b,49.04527, 2.10651,95310,Saint-Ouen-l'Aumône,Val-d'Oise,Île-de-France
Ermont - Eaubonne,b,0,0,95120,Ermont,Val-d'Oise,Île-de-France
Seugy,c,49.1189923, 2.3989116,95270,Seugy,Val-d'Oise,Île-de-France
Villers-Cotterêts,b,49.25026, 3.0937,2600,Villers-Cotterêts,Aisne,Picardie
Ormoy-Villers,c,49.2003204, 2.8379502,60800,Ormoy-Villers,Oise,Picardie
Le Plessis-Belleville,b,49.0959033, 2.7448073,60330,Plessis-Belleville,Oise,Picardie
Dammartin - Juilly - Saint-Mard,b,49.03219, 2.69887,77230,Saint-Mard,Seine-et-Marne,Île-de-France
Villeparisis - Mitry-le-Neuf,b,48.95325, 2.60243,77270,Mitry-Mory,Seine-et-Marne,Île-de-France
L'Abbaye,b,48.922211, 2.516874,93190,Livry-Gargan,Seine-Saint-Denis,Île-de-France
Allée de la Tour Rendez-Vous,b,48.897109, 2.506475,93320,Villemomble,Seine-Saint-Denis,Île-de-France
Le Chénay Gagny,b,48.877129, 2.552692,93220,Gagny,Seine-Saint-Denis,Île-de-France
Le Raincy - Villemomble - Montfermeil,b,48.889325, 2.512062,93340,Raincy,Seine-Saint-Denis,Île-de-France
Noisy-le-Sec,b,48.896288, 2.459306,93130,Noisy-le-Sec,Seine-Saint-Denis,Île-de-France
Marne-la-Vallée Chessy,a,48.869856, 2.78272,77111,Chessy,Seine-et-Marne,Île-de-France
Remise à Jorelle,b,48.89317, 2.487751,93140,Bondy,Seine-Saint-Denis,Île-de-France
Osséja,c,42.4199665, 1.9771166,66340,Osséja,Pyrénées-Orientales,Languedoc-Roussillon
Err,c,42.442777, 2.0290375,66800,Err,Pyrénées-Orientales,Languedoc-Roussillon
Font-Romeu-Odeillo-Via,c,42.4912317, 2.0383917,66120,Font-Romeu-Odeillo-Via,Pyrénées-Orientales,Languedoc-Roussillon
Sauto,c,42.5063705, 2.1600389,66210,Sauto,Pyrénées-Orientales,Languedoc-Roussillon
Marquixanes,c,42.6428224, 2.4858388,66320,Marquixanes,Pyrénées-Orientales,Languedoc-Roussillon
Vinça,c,42.6481368, 2.5276163,66320,Vinça,Pyrénées-Orientales,Languedoc-Roussillon
Saint-Féliu-d'Avall,c,42.6772874, 2.7378217,66170,Saint-Féliu-d'Avall,Pyrénées-Orientales,Languedoc-Roussillon
Collioure,c,42.5269437, 3.0782319,66190,Collioure,Pyrénées-Orientales,Languedoc-Roussillon
Belvezet,c,44.5617971, 3.7518919,48170,Belvezet,Lozère,Languedoc-Roussillon
Bagnols - Chadenet,c,44.5286125, 3.628178,48190,Allenc,Lozère,Languedoc-Roussillon
Les Salelles,c,44.4832687, 3.2804008,48230,Salelles,Lozère,Languedoc-Roussillon
Tournemire - Roquefort,c,43.9698002, 3.0166261,12250,Tournemire,Aveyron,Midi-Pyrénées
Chirac,c,44.5246607, 3.2638181,48100,Chirac,Lozère,Languedoc-Roussillon
Saint-Chély-d'Apcher,c,44.8017375, 3.2706895,48200,Saint-Chély-d'Apcher,Lozère,Languedoc-Roussillon
Saint-Flour - Chaudes-Aigues,c,45.0350122, 3.1062862,15100,Saint-Flour,Cantal,Auvergne
Clermont la Pardieu,b,45.766947, 3.134163,63000,Clermont-Ferrand,Puy-de-Dôme,Auvergne
Bédarieux,c,43.6086972, 3.1495688,34600,Bédarieux,Hérault,Languedoc-Roussillon
Les Cabrils,c,43.779707, 3.1860831,34233,Roqueredonde,Hérault,Languedoc-Roussillon
Ceilhes - Roqueredonde,c,43.8122656, 3.1551583,34260,Roqueredonde,Hérault,Languedoc-Roussillon
Le Cailar,c,43.6834141, 4.2354236,30740,Cailar,Gard,Languedoc-Roussillon
Générac,c,43.7324379, 4.3434742,30510,Générac,Gard,Languedoc-Roussillon
Bessèges,c,44.2884691, 4.1005901,30160,Bessèges,Gard,Languedoc-Roussillon
Sainte-Cécile-d'Andorge,c,44.2554362, 3.9758497,30110,Sainte-Cécile-d'Andorge,Gard,Languedoc-Roussillon
Villefort,c,44.4395099, 3.9240146,48800,Villefort,Lozère,Languedoc-Roussillon
Chasseradès,c,44.5539847, 3.8399319,48250,Chasseradès,Lozère,Languedoc-Roussillon
Baillargues,c,43.6533234, 4.0071585,34670,Baillargues,Hérault,Languedoc-Roussillon
Lunel,b,43.679392, 4.131086,34400,Lunel,Hérault,Languedoc-Roussillon
Monteux,c,44.0374619, 4.9947813,84170,Monteux,Vaucluse,Provence-Alpes-Côte d'Azur
Gadagne,c,43.9296817, 4.9568087,84470,Châteauneuf-de-Gadagne,Vaucluse,Provence-Alpes-Côte d'Azur
Tarascon,b,43.801331, 4.657206,13150,Tarascon,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
Orange,b,44.137304, 4.819594,84100,Orange,Vaucluse,Provence-Alpes-Côte d'Azur
Pierrelatte,b,44.374719, 4.703783,26700,Pierrelatte,Drôme,Rhône-Alpes
Donzère,c,44.4433646, 4.7046262,26290,Donzère,Drôme,Rhône-Alpes
Veynes Dévoluy,c,44.5320046, 5.815764,5400,Veynes,Hautes-Alpes,Provence-Alpes-Côte d'Azur
Valence TGV Rhône-Alpes Sud,a,44.991545, 4.978703,26958,Alixan,Drôme,Rhône-Alpes
Saillans,c,44.6944365, 5.1940397,26340,Saillans,Drôme,Rhône-Alpes
Saint-Hilaire - Saint-Nazaire,c,45.0713405, 5.243851,38330,Saint-Hilaire-du-Rosier,Isère,Rhône-Alpes
Tain-l'Hermitage - Tournon,b,45.072183, 4.839967,26600,Tain-l'Hermitage,Drôme,Rhône-Alpes
